sample_name,Distance,CST,oCST,center_name,experiment_design_description,instrument_model,library_construction_protocol,linker,orig_name,project_name,run_center,run_date,run_prefix,sample_plate,target_gene,target_subfragment,well_description,well_id,qiita_prep_id,birthplace,cage,env_biome,env_feature,env_material,env_package,facility,geo_loc_name,host_age,host_age_units,host_body_habitat,host_body_product,host_body_site,host_common_name,host_life_stage,host_scientific_name,mouse,host_subject_id,host_taxid,qiita_study_id,room_number,sample_type,scientific_name,taxon_id,tp_char,title,timepoint,treatment,trx,tube_number,Description
12502.1H10,0.121578947,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H10,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.1H10_E6,E6,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H10,H10,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H10,0.261052632,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H10,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.2H10_D3,D3,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H10,H10,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H10,0.305263158,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H10,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.3H10_A10,A10,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H10,H10,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,168,Vaginal lavage day 0
12502.6H10,0.986842105,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H10,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.6H10_D6,D6,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H10,H10,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,196,Vaginal lavage day 0
12502.1H9,0.313684211,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H9,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.1H9_H8,H8,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H09,H9,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H9,0.202105263,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H9,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.2H9_E11,E11,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H09,H9,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H9,0.253157895,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H9,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.3H9_H9,H9,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H09,H9,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H9,0.607894737,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H9,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.6H9_H12,H12,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H09,H9,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.1H8,0.894210526,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H8,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.1H8_A7,A7,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H08,H8,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H8,0.894210526,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H8,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.2H8_F8,F8,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H08,H8,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H8,0.893684211,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H8,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.3H8_B3,B3,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H08,H8,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H8,0.894210526,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H8,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.6H8_F10,F10,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H08,H8,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.1H7,0.548421053,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H7,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.1H7_E8,E8,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H07,H7,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H7,0.747894737,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H7,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.2H7_E10,E10,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H07,H7,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.1H6,0.607894737,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H6,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.1H6_C3,C3,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H06,H6,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H6,0.362105263,2,5,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H6,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.2H6_B12,B12,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H06,H6,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H6,0.737368421,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H6,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.3H6_E5,E5,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H06,H6,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H6,0.744736842,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H6,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.6H6_C6,C6,7298,Jackson Labs,C6,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H06,H6,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.3H5,,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H5,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.3H5_D8,D8,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H05,H5,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.1H4,0.331052632,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H4,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.1H4_C12,C12,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H04,H4,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H4,0.206315789,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H4,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.2H4_H10,H10,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H04,H4,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H4,0.185263158,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H4,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.3H4_C8,C8,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H04,H4,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H4,0.828421053,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H4,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.6H4_E9,E9,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H04,H4,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.1H3,0.399473684,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H3,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.1H3_A8,A8,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H03,H3,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H3,0.603684211,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H3,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.2H3_B2,B2,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H03,H3,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H3,0.942105263,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H3,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.3H3_D9,D9,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H03,H3,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H3,0.279473684,2,5,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H3,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.6H3_B11,B11,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H03,H3,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.1H2,0.297894737,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H2,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.1H2_G12,G12,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H02,H2,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
12502.2H2,0.380526316,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,2H2,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.2H2_G4,G4,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H02,H2,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d2,Impact of human milk oligosaccharides on mouse vaginal microbiota,2,pHMO_GBS,4,,Vaginal lavage day 2
12502.3H2,0.900526316,6,6,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,3H2,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.3H2_F12,F12,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H02,H2,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d3,Impact of human milk oligosaccharides on mouse vaginal microbiota,3,pHMO_GBS,4,,Vaginal lavage day 3
12502.6H2,0.588947368,5,4,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,6H2,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_1,16S rRNA,V4,MoMI_Seed_Patras_Plate_1_12502.6H2_F7,F7,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H02,H2,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d6,Impact of human milk oligosaccharides on mouse vaginal microbiota,6,pHMO_GBS,4,,Vaginal lavage day 6
12502.1H1,0.178421053,3,2,UCSDMI,mouse vaginal samples from a study to assess the influence of HMO on GBS colonization,Illumina MiSeq,"Illumina EMP protocol 515fbc, 806r amplification of 16S rRNA V4",GT,1H1,MoMI Seed Patras,UCSDMI,7/18/19,RERUN_MoMI_Seed_Patras_1-2_Paulus_LIBR_38_41_44_45_S1_L001,MoMI_Seed_Patras_Plate_2,16S rRNA,V4,MoMI_Seed_Patras_Plate_2_12502.1H1_C4,C4,7298,Jackson Labs,C5,urban biome,animal-associated habitat,mucus,host-associated,BRF-II,USA:CA:San Diego,8,weeks,reproductive system,mucus,vagina,C57/Bl6,adult,Mus musculus,H01,H1,10090,12502,B226,vaginal mucus,mouse metagenome,1441287,d1,Impact of human milk oligosaccharides on mouse vaginal microbiota,1,pHMO_GBS,4,,Vaginal lavage day 1
